"date","avg_price","city","name","daily_av"
"2021-09-09",1107.8829487901,"copenhagen",NA,18.83
"2021-09-10",1124.14361283061,"copenhagen",NA,18.48
"2021-09-11",1124.19471018571,"copenhagen",NA,18.37
"2021-09-12",1103.44130557119,"copenhagen",NA,17.86
"2021-09-13",1102.72425436128,"copenhagen",NA,15.67
"2021-09-14",1102.68981429375,"copenhagen",NA,15.85
"2021-09-15",1102.44546989308,"copenhagen",NA,16.21
"2021-09-16",1106.18415128321,"copenhagen",NA,17.15
"2021-09-17",1122.73559207564,"copenhagen",NA,14.87
"2021-09-18",1122.9104007204,"copenhagen",NA,13.56
"2021-09-19",1103.11672669968,"copenhagen",NA,12.08
"2021-09-20",1102.65781179649,"copenhagen",NA,11.27
"2021-09-21",1102.36672669968,"copenhagen",NA,11.46
"2021-09-22",1102.50832958127,"copenhagen","September Equinox",14.63
"2021-09-23",1106.42008104457,"copenhagen",NA,14.38
"2021-09-24",1121.97681224674,"copenhagen",NA,14.57
"2021-09-25",1122.17874831157,"copenhagen",NA,14.44
"2021-09-26",1102.56686177398,"copenhagen",NA,13.94
"2021-09-27",1102.61616389014,"copenhagen",NA,16.2
"2021-09-28",1102.57901846015,"copenhagen",NA,13.92
"2021-09-29",1102.10794687078,"copenhagen",NA,12.7
"2021-09-30",1105.78635749662,"copenhagen",NA,12.27
"2021-10-01",1116.72805042774,"copenhagen",NA,14.06
"2021-10-02",1116.64756866276,"copenhagen",NA,13.81
"2021-10-03",1096.76204412427,"copenhagen",NA,15.92
"2021-10-04",1096.22321026565,"copenhagen",NA,13.2
"2021-10-05",1096.15983791085,"copenhagen",NA,12.7
"2021-10-06",1096.10378208014,"copenhagen",NA,12.74
"2021-10-07",1099.64880684376,"copenhagen",NA,11.98
"2021-10-08",1114.53793336335,"copenhagen",NA,10.66
"2021-10-09",1114.7214092751,"copenhagen",NA,11.8
"2021-10-10",1096.27712742008,"copenhagen",NA,10.35
"2021-10-11",1095.95936515083,"copenhagen",NA,10.61
"2021-10-12",1096.92424583521,"copenhagen",NA,8.44
"2021-10-13",1096.98390364701,"copenhagen",NA,8.38
"2021-10-14",1100.34140027015,"copenhagen",NA,11.69
"2021-10-15",1115.74054479964,"copenhagen",NA,10.69
"2021-10-16",1115.97332282756,"copenhagen",NA,9.02
"2021-10-17",1097.29806393516,"copenhagen",NA,9.35
"2021-10-18",1096.94293111211,"copenhagen",NA,8.79
"2021-10-19",1096.99493471409,"copenhagen",NA,12.52
"2021-10-20",1097.09038721297,"copenhagen",NA,14.33
"2021-10-21",1100.82080144079,"copenhagen",NA,9.75
"2021-10-22",1116.7847816299,"copenhagen",NA,8.33
"2021-10-23",1116.80515533543,"copenhagen",NA,7.92
"2021-10-24",1097.97107158937,"copenhagen",NA,9.46
"2021-10-25",1097.74358397118,"copenhagen",NA,9.19
"2021-10-26",1097.82597928861,"copenhagen",NA,10.73
"2021-10-27",1097.64475461504,"copenhagen",NA,13.13
"2021-10-28",1100.89655560558,"copenhagen",NA,12.52
"2021-10-29",1116.42976136875,"copenhagen",NA,11.21
"2021-10-30",1116.19495722647,"copenhagen",NA,11.44
"2021-10-31",1097.30290409725,"copenhagen","Halloween",11.91
"2021-11-01",1093.54164790635,"copenhagen",NA,11.71
"2021-11-02",1093.60288158487,"copenhagen",NA,9.65
"2021-11-03",1093.66265195858,"copenhagen",NA,6.77
"2021-11-04",1096.68111211166,"copenhagen",NA,8.54
"2021-11-05",1111.86830256641,"copenhagen",NA,9.04
"2021-11-06",1112.02802791535,"copenhagen",NA,10.12
"2021-11-07",1093.99313372355,"copenhagen",NA,9.15
"2021-11-08",1093.69304367402,"copenhagen",NA,6.85
"2021-11-09",1093.76958577217,"copenhagen",NA,9.16
"2021-11-10",1093.90837460603,"copenhagen",NA,9.83
"2021-11-11",1096.81607384061,"copenhagen",NA,9.46
"2021-11-12",1111.95475011256,"copenhagen",NA,8.1
"2021-11-13",1112.05155335434,"copenhagen",NA,8.12
"2021-11-14",1093.78917154435,"copenhagen",NA,8
"2021-11-15",1093.48818099955,"copenhagen",NA,7.67
"2021-11-16",1093.51508329581,"copenhagen",NA,6.83
"2021-11-17",1093.66726699685,"copenhagen",NA,5.78
"2021-11-18",1098.87404322377,"copenhagen",NA,9.49
"2021-11-19",1114.41873030167,"copenhagen",NA,12.31
"2021-11-20",1114.52904097253,"copenhagen",NA,10.6
"2021-11-21",1094.09308869878,"copenhagen",NA,6.48
"2021-11-22",1093.82890589824,"copenhagen",NA,4.04
"2021-11-23",1093.93595227375,"copenhagen",NA,7.52
"2021-11-24",1094.0871229176,"copenhagen",NA,7.93
"2021-11-25",1099.59038721297,"copenhagen",NA,6.06
"2021-11-26",1117.20711391265,"copenhagen",NA,3.85
"2021-11-27",1117.10468257542,"copenhagen",NA,3.42
"2021-11-28",1095.36875281405,"copenhagen",NA,3.26
"2021-11-29",1095.0808194507,"copenhagen",NA,0.61
"2021-11-30",1094.74347140928,"copenhagen",NA,1.35
"2021-12-01",1105.88237280504,"copenhagen",NA,3.88
"2021-12-02",1111.42739756866,"copenhagen",NA,0.36
"2021-12-03",1124.78196758217,"copenhagen",NA,2.38
"2021-12-04",1127.95531292211,"copenhagen",NA,4.44
"2021-12-05",1106.75607834309,"copenhagen",NA,0.98
"2021-12-06",1105.94079243584,"copenhagen",NA,-0.23
"2021-12-07",1106.12606933814,"copenhagen",NA,1.75
"2021-12-08",1106.03928410626,"copenhagen",NA,1.88
"2021-12-09",1111.71960828456,"copenhagen",NA,1.71
"2021-12-10",1126.95193606484,"copenhagen",NA,0.98
"2021-12-11",1127.13721296713,"copenhagen",NA,0.67
"2021-12-12",1106.24561008555,"copenhagen",NA,3.21
"2021-12-13",1105.57800540297,"copenhagen",NA,6.54
"2021-12-14",1105.57158937416,"copenhagen",NA,5.94
"2021-12-15",1105.6293336335,"copenhagen",NA,8.1
"2021-12-16",1111.48660513282,"copenhagen",NA,6.85
"2021-12-17",1126.32642953624,"copenhagen",NA,4.93
"2021-12-18",1126.10288158487,"copenhagen",NA,5.79
"2021-12-19",1105.44495722647,"copenhagen",NA,5.1
"2021-12-20",1104.49403421882,"copenhagen",NA,2.15
"2021-12-21",1104.42672219721,"copenhagen","December Solstice",0.04
"2021-12-22",1106.90893741558,"copenhagen",NA,2.52
"2021-12-23",1109.80301665916,"copenhagen",NA,0.56
"2021-12-24",1136.31145880234,"copenhagen","Christmas Eve",-2.79
"2021-12-25",1126.20497523638,"copenhagen","Christmas Day",-3.79
"2021-12-26",1109.62460603332,"copenhagen","Day after Christmas",-3.15
"2021-12-27",1106.51733453399,"copenhagen",NA,0.52
"2021-12-28",1107.40758667267,"copenhagen",NA,1.31
"2021-12-29",1109.72872579919,"copenhagen",NA,2.69
"2021-12-30",1118.10490769923,"copenhagen",NA,5.98
"2021-12-31",1178.1778478163,"copenhagen","New Year's Eve",8.4
"2022-01-01",1132.22793786583,"copenhagen",NA,7.26
"2022-01-02",1138.31292210716,"copenhagen",NA,8.67
"2022-01-03",1147.65679873931,"copenhagen",NA,7
"2022-01-04",1147.48998199009,"copenhagen",NA,3.62
"2022-01-05",1147.29052228726,"copenhagen",NA,2.68
"2022-01-06",1150.17390814948,"copenhagen",NA,-0.31
"2022-01-07",1156.66186402521,"copenhagen",NA,2.13
"2022-01-08",1156.6367627195,"copenhagen",NA,2.86
"2022-01-09",1147.52048626745,"copenhagen",NA,2.63
"2022-01-10",1147.11796488068,"copenhagen",NA,2.48
"2022-01-11",1147.12111661414,"copenhagen",NA,1.72
"2022-01-12",1147.23728050428,"copenhagen",NA,4.1
"2022-01-13",1150.16332733003,"copenhagen",NA,7.96
"2022-01-14",1156.62865826204,"copenhagen",NA,5.92
"2022-01-15",1156.78995947771,"copenhagen",NA,0.83
"2022-01-16",1147.8271049077,"copenhagen",NA,4.25
"2022-01-17",1147.29952723998,"copenhagen",NA,4
"2022-01-18",1147.25585321927,"copenhagen",NA,2.21
"2022-01-19",1147.5310670869,"copenhagen",NA,3.55
"2022-01-20",1150.40983791085,"copenhagen",NA,1.48
"2022-01-21",1157.02375056281,"copenhagen",NA,2.75
"2022-01-22",1157.00765420982,"copenhagen",NA,1.62
"2022-01-23",1147.82699234579,"copenhagen",NA,5.78
"2022-01-24",1147.44428185502,"copenhagen",NA,5.42
"2022-01-25",1147.48345339937,"copenhagen",NA,5.31
"2022-01-26",1147.54941467807,"copenhagen",NA,5.6
"2022-01-27",1150.4825529041,"copenhagen",NA,6.16
"2022-01-28",1157.0223998199,"copenhagen",NA,4.31
"2022-01-29",1157.12179198559,"copenhagen",NA,6.33
"2022-01-30",1147.79716343989,"copenhagen",NA,5.34
"2022-01-31",1147.74110760919,"copenhagen",NA,0.54
"2022-02-01",1147.45182350293,"copenhagen",NA,2.81
"2022-02-02",1147.51271949572,"copenhagen",NA,2.43
"2022-02-03",1150.23716794237,"copenhagen",NA,4.51
"2022-02-04",1156.90488518685,"copenhagen",NA,4.83
"2022-02-05",1157.03523187753,"copenhagen",NA,3.75
"2022-02-06",1147.56551103107,"copenhagen",NA,4.02
"2022-02-07",1147.33734804142,"copenhagen",NA,3.9
"2022-02-08",1147.24549752364,"copenhagen",NA,6.06
"2022-02-09",1147.33779828906,"copenhagen",NA,5.73
"2022-02-10",1150.11560108059,"copenhagen",NA,3.79
"2022-02-11",1156.57620441243,"copenhagen",NA,1.69
"2022-02-12",1152.08554705088,"copenhagen",NA,2.13
"2022-02-13",1147.57080144079,"copenhagen",NA,3.31
"2022-02-14",1147.25562809545,"copenhagen",NA,5.29
"2022-02-15",1147.20069788384,"copenhagen",NA,5.47
"2022-02-16",1147.30042773525,"copenhagen",NA,5.76
"2022-02-17",1150.1716569113,"copenhagen",NA,5.31
"2022-02-18",1156.67604682575,"copenhagen",NA,4.25
"2022-02-19",1156.83610986042,"copenhagen",NA,4.29
"2022-02-20",1147.63518685277,"copenhagen",NA,3.9
"2022-02-21",1147.40488518685,"copenhagen",NA,4.85
"2022-02-22",1147.42402071139,"copenhagen",NA,3.42
"2022-02-23",1147.58048176497,"copenhagen",NA,6
"2022-02-24",1150.38327330032,"copenhagen",NA,5.19
"2022-02-25",1157.33520936515,"copenhagen",NA,4
"2022-02-26",1157.57541647906,"copenhagen",NA,2.56
"2022-02-27",1148.47624943719,"copenhagen",NA,2.13
"2022-02-28",1147.95002251238,"copenhagen",NA,3.4
"2022-03-01",1148.37348041423,"copenhagen",NA,2.67
"2022-03-02",1148.51080594327,"copenhagen",NA,NA
"2022-03-03",1151.29986492571,"copenhagen",NA,NA
"2022-03-04",1158.10040522287,"copenhagen",NA,NA
"2022-03-05",1158.08408374606,"copenhagen",NA,NA
"2022-03-06",1139.229037704,"copenhagen",NA,NA
"2022-03-07",1138.31299943725,"copenhagen",NA,NA
"2022-03-08",1148.26133933596,"copenhagen",NA,NA
"2022-03-09",1148.29138998312,"copenhagen",NA,NA
"2022-03-10",1151.2324141812,"copenhagen",NA,NA
"2022-03-11",1158.35981992122,"copenhagen",NA,NA
"2022-03-12",1158.31063590321,"copenhagen",NA,NA
"2022-03-13",1148.74057400113,"copenhagen",NA,NA
"2022-03-14",1148.26055149128,"copenhagen",NA,NA
"2022-03-15",1148.24119302195,"copenhagen",NA,NA
"2022-03-16",1148.26471581317,"copenhagen",NA,NA
"2022-03-17",1151.18739448509,"copenhagen",NA,NA
"2022-03-18",1158.24974676421,"copenhagen",NA,NA
"2022-03-19",1148.38300506472,"copenhagen",NA,NA
"2022-03-20",1150.82386043894,"copenhagen",NA,NA
"2022-03-21",1149.52222847496,"copenhagen",NA,NA
"2022-03-22",1149.38885762521,"copenhagen",NA,NA
"2022-03-23",1149.45075970737,"copenhagen",NA,NA
"2022-03-24",1152.07034327518,"copenhagen",NA,NA
"2022-03-25",1158.87023072594,"copenhagen",NA,NA
"2022-03-26",1158.90647158132,"copenhagen",NA,NA
"2022-03-27",1164.42829771555,"copenhagen",NA,NA
"2022-03-28",1112.11432046215,"copenhagen",NA,NA
"2021-03-27",1037.76582278481,"copenhagen",NA,5.9
"2022-03-29",1172.4796460177,"copenhagen",NA,NA
"2022-03-30",833.347826086957,"copenhagen",NA,NA
"2022-03-31",778.782608695652,"copenhagen",NA,NA
"2022-04-01",1026.2,"copenhagen",NA,NA
"2021-03-08",281.116183124834,"dublin",NA,7.19
"2021-03-09",281.09901517168,"dublin",NA,8.4
"2021-03-10",281.182459409103,"dublin",NA,9.25
"2021-03-11",281.428932659036,"dublin",NA,5.81
"2021-03-12",286.370721432333,"dublin",NA,5
"2021-03-13",286.759673598315,"dublin",NA,4.83
"2021-03-14",283.103053435114,"dublin","Mother's Day",7
"2021-03-15",283.92590155304,"dublin",NA,9.65
"2021-03-16",285.589102395367,"dublin",NA,10.17
"2021-03-17",286.530665964728,"dublin","Saint Patrick's Day",7.9
"2021-03-18",285.087128191629,"dublin",NA,10.08
"2021-03-19",289.808633851013,"dublin",NA,7.1
"2021-03-20",290.001316135825,"dublin","March Equinox",8.52
"2021-03-21",281.421953145565,"dublin",NA,8.42
"2021-03-22",279.83403527244,"dublin",NA,8.3
"2021-03-23",279.869044485391,"dublin",NA,8.81
"2021-03-24",279.859699921032,"dublin",NA,8.08
"2021-03-25",280.029876283232,"dublin",NA,8.94
"2021-03-26",285.638720715978,"dublin",NA,5.25
"2021-03-27",286.113319294551,"dublin",NA,6.5
"2021-03-28",280.317188733877,"dublin",NA,12.27
"2021-03-29",280.219663069229,"dublin",NA,13.56
"2021-03-30",280.424717030798,"dublin",NA,10.91
"2021-03-31",280.780205317189,"dublin",NA,10.29
"2021-04-01",282.282705975257,"dublin",NA,7.56
"2021-04-02",288.330744932877,"dublin","Good Friday",5.54
"2021-04-03",288.5783100816,"dublin",NA,4.94
"2021-04-04",282.47025533035,"dublin","Easter",7.21
"2021-04-05",281.776520136878,"dublin","Easter Monday",3.67
"2021-04-06",281.784022111082,"dublin",NA,2.73
"2021-04-07",281.707028165307,"dublin",NA,4.67
"2021-04-08",281.967491445117,"dublin",NA,7.33
"2021-04-09",287.56106870229,"dublin",NA,4.48
"2021-04-10",287.796393787839,"dublin",NA,1.25
"2021-04-11",281.579231376678,"dublin",NA,2.85
"2021-04-12",281.339168202158,"dublin",NA,5.42
"2021-04-13",281.318504869703,"dublin",NA,6.38
"2021-04-14",281.42221637273,"dublin",NA,6.33
"2021-04-15",281.703869439326,"dublin",NA,6
"2021-04-16",287.329428797052,"dublin",NA,5.73
"2021-04-17",287.445906817584,"dublin",NA,6.58
"2021-04-18",281.572782311135,"dublin",NA,8.71
"2021-04-19",281.322716504343,"dublin",NA,8.79
"2021-04-20",281.351013424585,"dublin",NA,9.04
"2021-04-21",281.441695182943,"dublin",NA,7.92
"2021-04-22",281.698210055278,"dublin",NA,7.15
"2021-04-23",286.754803895762,"dublin",NA,7.27
"2021-04-24",287.106738615425,"dublin",NA,8.58
"2021-04-25",281.133324559094,"dublin",NA,7.04
"2021-04-26",280.944327454593,"dublin",NA,9.33
"2021-04-27",281.080284285338,"dublin",NA,8.62
"2021-04-28",281.19465648855,"dublin",NA,7.23
"2021-04-29",281.511581995262,"dublin",NA,5.46
"2021-04-30",287.233219268228,"dublin",NA,4.19
"2021-05-01",287.862068965517,"dublin",NA,6.1
"2021-05-02",282.40971308239,"dublin",NA,8.15
"2021-05-03",281.792313766781,"dublin","May Bank Holiday",8.04
"2021-05-04",281.678599631482,"dublin",NA,6.53
"2021-05-05",281.610423795736,"dublin",NA,4.38
"2021-05-06",281.906027902079,"dublin",NA,5.06
"2021-05-07",287.567649381416,"dublin",NA,6.23
"2021-05-08",287.867728349566,"dublin",NA,11.27
"2021-05-09",282.127401947881,"dublin",NA,11.83
"2021-05-10",281.861805738352,"dublin",NA,10.9
"2021-05-11",281.65082916557,"dublin",NA,9.98
"2021-05-12",281.893261384575,"dublin",NA,7.15
"2021-05-13",282.19518294288,"dublin",NA,8.67
"2021-05-14",288.229402474335,"dublin",NA,9.25
"2021-05-15",288.541195051329,"dublin",NA,9.19
"2021-05-16",282.800868649645,"dublin",NA,9.73
"2021-05-17",282.172413793103,"dublin",NA,9.27
"2021-05-18",281.914846012108,"dublin",NA,9.56
"2021-05-19",282.064753882601,"dublin",NA,10.77
"2021-05-20",282.403658857594,"dublin",NA,10.56
"2021-05-21",288.501316135825,"dublin",NA,9.5
"2021-05-22",288.820742300605,"dublin",NA,8.1
"2021-05-23",283.127270334298,"dublin",NA,8.06
"2021-05-24",282.30534351145,"dublin",NA,8.75
"2021-05-25",282.315477757305,"dublin",NA,9.83
"2021-05-26",282.436430639642,"dublin",NA,10.88
"2021-05-27",282.785075019742,"dublin",NA,11.81
"2021-05-28",288.83614108976,"dublin",NA,11.44
"2021-05-29",289.203737825744,"dublin",NA,12.83
"2021-05-30",283.622927086075,"dublin",NA,13.98
"2021-05-31",282.548170571203,"dublin",NA,13.65
"2021-06-01",274.788233745723,"dublin",NA,15.04
"2021-06-02",274.856541195051,"dublin",NA,14.46
"2021-06-03",275.24006317452,"dublin",NA,14.9
"2021-06-04",282.304553829955,"dublin",NA,13.96
"2021-06-05",283.061463543038,"dublin",NA,13.38
"2021-06-06",277.102658594367,"dublin",NA,12.17
"2021-06-07",275.538299552514,"dublin","June Bank Holiday",14.17
"2021-06-08",275.015925243485,"dublin",NA,15.71
"2021-06-09",275.119899973677,"dublin",NA,17.46
"2021-06-10",275.488944459068,"dublin",NA,17.83
"2021-06-11",281.124901289813,"dublin",NA,15.57
"2021-06-12",281.499736772835,"dublin",NA,15.1
"2021-06-13",275.958804948671,"dublin",NA,18.98
"2021-06-14",275.706764938142,"dublin",NA,14.04
"2021-06-15",274.731113450908,"dublin",NA,15.37
"2021-06-16",274.780205317189,"dublin",NA,14.27
"2021-06-17",276.119373519347,"dublin",NA,12.85
"2021-06-18",282.141616214793,"dublin",NA,10.77
"2021-06-19",281.796788628586,"dublin",NA,11.9
"2021-06-20",276.023295604106,"dublin","Father's Day",13.98
"2021-06-21",275.124374835483,"dublin","June Solstice",12.42
"2021-06-22",275.450776520137,"dublin",NA,11.92
"2021-06-23",276.13358778626,"dublin",NA,14
"2021-06-24",275.100157936299,"dublin",NA,14.77
"2021-06-25",280.860094761779,"dublin",NA,10.88
"2021-06-26",281.19834166886,"dublin",NA,11.83
"2021-06-27",275.47130823901,"dublin",NA,13.06
"2021-06-28",275.099763095551,"dublin",NA,13.81
"2021-06-29",275.871545143459,"dublin",NA,14.46
"2021-06-30",274.98381152935,"dublin",NA,12.85
"2021-07-01",275.842590155304,"dublin",NA,13.83
"2021-07-02",283.083179784154,"dublin",NA,15.31
"2021-07-03",283.661884706502,"dublin",NA,15.06
"2021-07-04",277.906291129245,"dublin",NA,15.65
"2021-07-05",275.837457225586,"dublin",NA,14.88
"2021-07-06",275.700579099763,"dublin",NA,13.42
"2021-07-07",275.570939720979,"dublin",NA,15.69
"2021-07-08",275.811134509081,"dublin",NA,15.75
"2021-07-09",281.776256909713,"dublin",NA,15.23
"2021-07-10",282.151092392735,"dublin",NA,15.17
"2021-07-11",276.22913924717,"dublin",NA,14.63
"2021-07-12",275.262042642801,"dublin",NA,15.96
"2021-07-13",275.262700710713,"dublin",NA,15.54
"2021-07-14",275.357857330877,"dublin",NA,17.23
"2021-07-15",275.71242432219,"dublin",NA,18
"2021-07-16",281.821795209266,"dublin",NA,19.35
"2021-07-17",282.20979205054,"dublin",NA,20.73
"2021-07-18",276.198736509608,"dublin",NA,18.42
"2021-07-19",275.304027375625,"dublin",NA,18.65
"2021-07-20",275.315609370887,"dublin",NA,18.79
"2021-07-21",275.371281916294,"dublin",NA,19.31
"2021-07-22",275.69413003422,"dublin",NA,19.31
"2021-07-23",281.819821005528,"dublin",NA,19
"2021-07-24",282.202553303501,"dublin",NA,16.29
"2021-07-25",276.164780205317,"dublin",NA,17.48
"2021-07-26",275.248486443801,"dublin",NA,15.75
"2021-07-27",275.28494340616,"dublin",NA,15.9
"2021-07-28",276.507765201369,"dublin",NA,13.15
"2021-07-29",277.304553829955,"dublin",NA,14.04
"2021-07-30",283.475783100816,"dublin",NA,14.31
"2021-07-31",284.704132666491,"dublin",NA,15.04
"2021-08-01",278.621742563833,"dublin",NA,13.98
"2021-08-02",277.152276914978,"dublin","August Bank Holiday",12.73
"2021-08-03",276.734008949724,"dublin",NA,14.43
"2021-08-04",276.838378520663,"dublin",NA,16.27
"2021-08-05",277.145169781521,"dublin",NA,15.49
"2021-08-06",283.398657541458,"dublin",NA,15.29
"2021-08-07",283.74216899184,"dublin",NA,14.77
"2021-08-08",276.505659384048,"dublin",NA,15.15
"2021-08-09",275.619899973677,"dublin",NA,14.38
"2021-08-10",275.638194261648,"dublin",NA,15.65
"2021-08-11",275.734140563306,"dublin",NA,16.17
"2021-08-12",276.053435114504,"dublin",NA,14.96
"2021-08-13",282.008160042116,"dublin",NA,15.38
"2021-08-14",282.356936035799,"dublin",NA,13.83
"2021-08-15",276.314293235062,"dublin",NA,14.75
"2021-08-16",275.496314819689,"dublin",NA,13.83
"2021-08-17",275.517109765728,"dublin",NA,14.83
"2021-08-18",275.828375888392,"dublin",NA,14.19
"2021-08-19",276.327717820479,"dublin",NA,14.98
"2021-08-20",282.538826006844,"dublin",NA,16.35
"2021-08-21",282.888654909187,"dublin",NA,15.92
"2021-08-22",276.48223216636,"dublin",NA,15.4
"2021-08-23",275.540142142669,"dublin",NA,15.1
"2021-08-24",275.606343774678,"dublin",NA,15.13
"2021-08-25",276.920505396157,"dublin",NA,15.52
"2021-08-26",277.327586206897,"dublin",NA,15.35
"2021-08-27",283.688470650171,"dublin",NA,14.21
"2021-08-28",284.200052645433,"dublin",NA,14.23
"2021-08-29",277.848249539352,"dublin",NA,14.08
"2021-08-30",276.675046064754,"dublin",NA,14.15
"2021-08-31",276.732166359568,"dublin",NA,13.56
"2021-09-01",285.746380626481,"dublin",NA,14.06
"2021-09-02",286.028428533825,"dublin",NA,12.71
"2021-09-03",292.282837588839,"dublin",NA,13.83
"2021-09-04",292.493156093709,"dublin",NA,15.13
"2021-09-05",284.943406159516,"dublin",NA,17.46
"2021-09-06",284.538562779679,"dublin",NA,17.29
"2021-09-07",284.565806791261,"dublin",NA,16.27
"2021-09-08",284.662806001579,"dublin",NA,17.65
"2021-09-09",284.906027902079,"dublin",NA,17.26
"2021-09-10",290.970123716768,"dublin",NA,16.98
"2021-09-11",291.296262174256,"dublin",NA,15.79
"2021-09-12",284.850618583838,"dublin",NA,12.27
"2021-09-13",284.494735456699,"dublin",NA,14.21
"2021-09-14",284.492892866544,"dublin",NA,16.04
"2021-09-15",284.632271650434,"dublin",NA,15.44
"2021-09-16",284.903395630429,"dublin",NA,15.44
"2021-09-17",290.958673335088,"dublin",NA,16.08
"2021-09-18",291.28862858647,"dublin",NA,12.94
"2021-09-19",284.7891550408,"dublin",NA,13.73
"2021-09-20",284.413793103448,"dublin",NA,14.12
"2021-09-21",284.391287180837,"dublin",NA,14.77
"2021-09-22",284.36535930508,"dublin","September Equinox",16.48
"2021-09-23",284.60647538826,"dublin",NA,14.94
"2021-09-24",290.56159515662,"dublin",NA,17.13
"2021-09-25",290.853250855488,"dublin",NA,17.88
"2021-09-26",284.501316135825,"dublin",NA,15.81
